latitude,longitude,calculated_host_listings_count,room_type_factor,price
40.69003,-73.96865,1.0,1.0,274
40.75807,-73.90977,1.0,0.0,60
40.694,-73.94675,2.0,0.0,54
40.7041,-73.93415,1.0,1.0,250
40.72439,-73.97607,1.0,1.0,130
40.68705,-73.92606,1.0,0.0,45
40.69095,-73.92386,1.0,0.0,48
40.6923,-73.98298,1.0,0.0,65
40.68294,-73.93979,2.0,1.0,95
40.76053,-73.92977,1.0,0.0,78
40.82137,-73.94769,1.0,0.0,70
40.75474,-73.82166,1.0,0.0,44
40.71228,-73.96103,1.0,1.0,275
40.69384,-73.90674,1.0,0.0,41
40.7203,-73.99679,1.0,1.0,139
40.69739,-73.98444,1.0,1.0,150
40.81246,-73.94506,4.0,1.0,250
40.76313,-73.99482,31.0,1.0,115
40.72688,-73.98546,1.0,1.0,160
40.86232,-73.93004,1.0,1.0,90
40.76721,-73.92633,1.0,0.0,75
40.71548,-73.96236,1.0,1.0,110
40.7406,-74.00433,1.0,1.0,225
40.60369,-73.94511,2.0,0.0,36
40.82884,-73.94868,2.0,0.0,50
40.6357,-74.15478,1.0,1.0,80
40.78481,-73.97648,4.0,2.0,60
40.7293,-73.9834,1.0,1.0,130
40.8255,-73.9435,2.0,0.0,55
40.7165,-73.99107,1.0,0.0,90
40.69108,-73.94492,1.0,1.0,80
40.72828,-73.98801,1.0,1.0,190
40.70513,-73.95505,2.0,0.0,60
40.71558,-73.96171,1.0,0.0,50
40.69218,-73.9439,4.0,2.0,30
40.84905,-73.93951,5.0,0.0,79
40.73571,-74.00375,1.0,1.0,120
40.76564,-73.82043,1.0,0.0,65
40.6833,-73.95008,7.0,0.0,65
40.76928,-73.96675,3.0,1.0,250
40.74036,-74.00138,1.0,0.0,90
40.77054,-73.98344,25.0,1.0,290
40.82226,-73.95569,3.0,0.0,62
40.66906,-73.99047,1.0,1.0,200
40.73996,-73.98972,1.0,1.0,225
40.78139,-73.95261,1.0,2.0,175
40.73249,-74.00854,1.0,1.0,210
40.70017,-73.91014,1.0,0.0,60
40.54889,-74.14199,3.0,0.0,50
40.82645,-73.94984,4.0,0.0,60
40.90804,-73.90005,1.0,0.0,53
40.65044,-74.00986,1.0,1.0,95
40.77553,-73.95343,29.0,1.0,120
40.76461,-73.98745,3.0,2.0,65
40.7286,-73.98334,1.0,1.0,115
40.73017,-73.98668,2.0,1.0,130
40.68554,-73.94566,3.0,0.0,60
40.68989,-73.93747,2.0,0.0,60
40.76321,-73.98356,23.0,1.0,243
40.79574,-73.96312,1.0,0.0,61
40.76367,-73.98912,1.0,0.0,98
40.71729,-74.00424,1.0,1.0,259
40.67944,-73.91635,1.0,0.0,125
40.80526,-73.95522,3.0,1.0,195
40.7156,-73.95233,1.0,0.0,150
40.79315,-73.94787,1.0,1.0,249
40.70912,-74.00671,1.0,1.0,249
40.76269,-73.99139,1.0,1.0,185
40.76341,-73.99051,1.0,1.0,119
40.71236,-73.96668,1.0,1.0,180
40.78875,-73.9476,1.0,0.0,85
40.76561,-73.7464,1.0,1.0,125
40.71545,-73.95299,1.0,1.0,139
40.7231,-73.9927,1.0,0.0,80
40.65014,-74.00615,1.0,0.0,37
40.6528,-73.73627,3.0,0.0,40
40.76132,-73.99443,1.0,0.0,180
40.77359,-73.95143,1.0,1.0,117
40.73652,-74.00876,1.0,1.0,140
40.71754,-73.99025,1.0,0.0,75
40.76976,-73.95208,1.0,0.0,110
40.6916,-73.73323,2.0,0.0,45
40.73971,-73.99829,1.0,0.0,179
40.64073,-73.95832,3.0,0.0,70
40.77005,-73.95926,1.0,1.0,119
40.62049,-74.02304,1.0,0.0,49
40.68944,-73.9376,1.0,1.0,100
40.62061,-74.02331,2.0,1.0,245
40.79931,-73.95238,1.0,1.0,149
40.85457,-73.94062,2.0,0.0,90
40.73139,-74.00452,1.0,1.0,175
40.71515,-73.95231,1.0,1.0,160
40.66528,-73.91829,3.0,0.0,50
40.64481,-73.97318,1.0,1.0,100
40.73002,-73.98356,232.0,1.0,298
40.69637,-73.81034,2.0,0.0,47
40.70644,-74.01214,327.0,1.0,231
40.7179,-73.96107,1.0,1.0,312
40.70954,-73.96284,5.0,0.0,58
40.67422,-73.98097,2.0,0.0,62
40.73336,-73.99836,2.0,0.0,120
40.69436,-73.95526,34.0,0.0,65
40.67729,-73.98122,1.0,0.0,71
40.7658,-73.95812,4.0,0.0,50
40.78057,-73.95186,1.0,1.0,248
40.58002,-73.96596,1.0,0.0,100
40.6835,-73.92754,1.0,1.0,145
40.67249,-73.94933,1.0,0.0,75
40.66943,-73.74778,5.0,0.0,45
40.57608,-73.9614,3.0,2.0,35
40.78333,-73.94996,1.0,1.0,300
40.71963,-73.98499,1.0,1.0,261
40.69079,-73.93716,2.0,0.0,42
40.80036,-73.96075,32.0,0.0,60
40.71389,-74.00484,1.0,1.0,199
40.72748,-73.95272,1.0,0.0,75
40.73145,-73.95135,1.0,1.0,100
40.76108,-73.95058,1.0,0.0,70
40.71271,-73.99084,3.0,0.0,150
40.75784,-73.96088,1.0,1.0,175
40.68086,-73.9926,4.0,0.0,74
40.66768,-73.98425,2.0,0.0,60
40.68484,-73.95759,1.0,0.0,56
40.77756,-73.94859,1.0,0.0,140
40.71052,-73.95149,2.0,0.0,60
40.69505,-73.90729,1.0,0.0,65
40.70832,-74.00755,13.0,0.0,169
40.63333,-74.11311,5.0,1.0,125
40.72153,-73.98765,1.0,1.0,150
40.7087,-73.94519,1.0,0.0,70
40.76547,-73.98521,1.0,0.0,115
40.79617,-73.94735,1.0,1.0,179
40.67963,-73.97237,1.0,1.0,260
40.74383,-73.98387,1.0,1.0,200
40.7157,-73.95353,1.0,1.0,200
40.73288,-73.87177,2.0,0.0,55
40.69471,-73.90687,2.0,0.0,75
40.62422,-74.09316,1.0,0.0,60
40.75975,-73.91992,1.0,1.0,50
40.75481,-73.96982,1.0,0.0,119
40.63213,-73.94598,2.0,0.0,55
40.64403,-73.88908,1.0,0.0,60
40.71233,-73.84848,5.0,0.0,55
40.72186,-73.97663,1.0,1.0,125
40.63512,-73.95815,1.0,1.0,150
40.78339,-73.95239,1.0,0.0,149
40.72267,-73.86997,1.0,1.0,140
40.74902,-73.94066,1.0,0.0,70
40.72008,-73.94464,1.0,1.0,105
40.6093,-73.95211,8.0,2.0,40
40.80347,-73.93522,1.0,0.0,70
40.72025,-73.95195,1.0,1.0,190
40.72152,-73.98625,1.0,2.0,117
40.73281,-74.00205,5.0,1.0,325
40.6626,-73.96003,1.0,1.0,150
40.69934,-73.78325,1.0,1.0,150
40.71003,-73.96097,3.0,0.0,116
40.79274,-73.94286,1.0,0.0,65
40.72366,-73.9903,1.0,1.0,299
40.71424,-73.94283,1.0,0.0,42
40.7537,-73.93505,1.0,1.0,139
40.7252,-74.00279,1.0,1.0,190
40.82407,-73.8614,2.0,0.0,49
40.68955,-73.98885,1.0,1.0,160
40.63707,-73.93148,4.0,0.0,35
40.74772,-74.002,1.0,0.0,110
40.70893,-73.89636,23.0,0.0,34
40.69848,-73.93749,1.0,0.0,60
40.75523,-73.96367,2.0,0.0,109
40.83757,-73.8353,5.0,0.0,62
40.63649,-73.95614,2.0,1.0,92
40.8455,-73.93987,2.0,0.0,52
40.70468,-73.93681,2.0,0.0,51
40.79665,-73.94824,1.0,1.0,225
40.68958,-73.85294,1.0,0.0,70
40.73324,-73.95304,2.0,1.0,110
40.74962,-73.97431,96.0,1.0,250
40.61716,-73.96271,1.0,1.0,80
40.819,-73.94568,1.0,1.0,160
40.68255,-73.99281,1.0,1.0,100
40.73619,-73.98022,1.0,0.0,88
40.82317,-73.94507,1.0,1.0,69
40.77339,-73.95421,15.0,1.0,99
40.71873,-73.95535,1.0,1.0,80
40.72861,-73.98252,1.0,1.0,315
40.71773,-73.94359,1.0,1.0,300
40.73555,-74.00737,2.0,0.0,115
40.69085,-73.95578,4.0,0.0,55
40.7607,-73.99033,1.0,1.0,320
40.76909,-73.95479,1.0,1.0,140
40.76385,-73.98212,1.0,1.0,250
40.72553,-73.94571,2.0,0.0,70
40.58654,-73.98858,1.0,0.0,199
40.69162,-73.99252,1.0,1.0,250
40.68645,-73.92975,6.0,0.0,90
40.71282,-73.98915,1.0,1.0,145
40.68431,-73.99782,1.0,1.0,145
40.6771,-73.98414,1.0,0.0,75
40.71158,-73.96162,1.0,1.0,250
40.69257,-73.92332,1.0,1.0,150
40.74603,-73.91458,2.0,1.0,145
40.67118,-73.86821,1.0,1.0,83
40.70197,-73.94131,1.0,2.0,50
40.68385,-73.95627,2.0,0.0,50
40.81703,-73.9525,3.0,0.0,64
40.73675,-73.95443,1.0,1.0,150
40.67807,-73.96446,1.0,1.0,100
40.77694,-73.94994,33.0,1.0,250
40.67981,-73.94372,1.0,1.0,145
40.71704,-73.95789,1.0,1.0,275
40.76187,-73.92762,1.0,1.0,190
40.78207,-73.94717,1.0,0.0,72
40.78243,-73.97265,1.0,1.0,265
40.82353,-73.93824,1.0,0.0,90
40.72082,-73.98592,1.0,0.0,135
40.7001,-73.94326,1.0,0.0,65
40.79366,-73.94059,1.0,1.0,135
40.73236,-73.9992,1.0,1.0,260
40.82947,-73.95104,1.0,0.0,84
40.756,-73.91386,5.0,0.0,55
40.76534,-73.9925,1.0,0.0,90
40.7683,-73.95919,1.0,1.0,230
40.68971,-73.92836,1.0,0.0,85
40.6786,-73.98705,1.0,1.0,104
40.701,-73.91593,1.0,0.0,90
40.73112,-73.98558,2.0,0.0,90
40.74071,-73.89186,2.0,0.0,55
40.70938,-73.95435,1.0,1.0,150
40.70185,-73.93119,1.0,0.0,50
40.8395,-73.9447,1.0,0.0,145
40.67358,-73.94351,1.0,1.0,105
40.75895,-73.9883,1.0,0.0,150
40.808,-73.96643,1.0,1.0,200
40.72163,-73.9478,1.0,0.0,110
40.57536,-73.96523,1.0,0.0,40
40.63747,-74.01153,1.0,0.0,52
40.68792,-73.83752,1.0,1.0,79
40.63144,-74.07913,4.0,0.0,34
40.76519,-73.91067,2.0,0.0,55
40.65218,-73.96193,2.0,1.0,140
40.82675,-73.9463,1.0,0.0,100
40.80822,-73.95273,1.0,1.0,170
40.67463,-73.91811,1.0,0.0,103
40.79293,-73.94048,2.0,1.0,53
40.72982,-73.98178,1.0,1.0,160
40.80874,-73.94756,3.0,1.0,174
40.77924,-73.94924,1.0,1.0,140
40.81208,-73.94243,1.0,0.0,205
40.57458,-73.96514,1.0,0.0,76
40.70787,-73.95501,1.0,1.0,160
40.68622,-73.91026,1.0,0.0,67
40.71483,-73.94935,2.0,0.0,68
40.68554,-73.9409,1.0,1.0,115
40.60273,-73.75466,1.0,1.0,51
40.64637,-74.00558,1.0,0.0,45
40.71415,-73.96225,1.0,0.0,90
40.69658,-73.90968,2.0,0.0,60
40.69055,-73.92071,2.0,1.0,75
40.81583,-73.94707,1.0,0.0,175
40.81757,-73.94709,2.0,1.0,220
40.73176,-74.00428,1.0,1.0,179
40.77005,-73.87691,5.0,0.0,45
40.8453,-73.93795,2.0,0.0,52
40.69202,-73.91487,3.0,0.0,46
40.72104,-73.93985,10.0,2.0,35
40.70537,-73.91587,1.0,0.0,47
40.79617,-73.96228,1.0,1.0,125
40.65831,-73.96075,1.0,1.0,139
40.6921,-73.96603,2.0,1.0,125
40.71765,-73.93999,1.0,1.0,165
40.76113,-73.99504,1.0,1.0,200
40.68942,-73.95428,1.0,0.0,55
40.76896,-73.92404,2.0,0.0,65
40.69101,-73.8486,6.0,1.0,199
40.73076,-74.00162,1.0,1.0,245
40.74128,-73.98039,91.0,1.0,159
40.8041,-73.95261,1.0,0.0,35
40.72942,-73.86551,2.0,2.0,34
40.71389,-73.93859,2.0,0.0,69
40.69056,-73.91596,1.0,0.0,90
40.77906,-73.91265,1.0,1.0,135
40.80534,-73.95647,1.0,1.0,70
40.76639,-73.98727,2.0,1.0,150
40.64689,-73.95862,1.0,0.0,45
40.68701,-73.96174,1.0,1.0,140
40.66829,-73.98871,1.0,0.0,95
40.74317,-73.97508,1.0,1.0,180
40.82267,-73.95044,1.0,1.0,80
40.74192,-73.99677,1.0,1.0,85
40.69169,-73.92351,1.0,0.0,30
40.76636,-73.90393,1.0,1.0,75
40.75858,-73.96342,1.0,1.0,200
40.81787,-73.94286,1.0,0.0,65
40.73636,-73.95797,1.0,1.0,200
40.75091,-73.87612,6.0,0.0,39
40.67881,-73.97166,1.0,1.0,135
40.67119,-73.93468,2.0,0.0,45
40.67716,-73.91418,1.0,1.0,110
40.7658,-73.99087,1.0,1.0,139
40.65737,-73.94607,1.0,0.0,87
40.58615,-73.81245,1.0,0.0,70
40.74912,-73.99739,19.0,1.0,93
40.76689,-73.87661,1.0,1.0,99
40.87312,-73.9179,1.0,0.0,85
40.7531,-73.96986,1.0,1.0,130
40.69414,-73.93231,3.0,0.0,99
40.80549,-73.95136,1.0,0.0,80
40.59009,-73.81042,1.0,1.0,126
40.75142,-73.97049,1.0,1.0,210
40.70145,-73.93798,1.0,0.0,45
40.78195,-73.9767,1.0,1.0,225
40.69112,-73.95203,1.0,0.0,80
40.72256,-73.98544,232.0,1.0,302
40.73675,-73.998,2.0,0.0,89
40.80494,-73.96426,1.0,1.0,95
40.80454,-73.95133,3.0,0.0,90
40.65221,-73.93634,1.0,0.0,21
40.75489,-73.9666,2.0,1.0,239
40.72627,-73.98543,1.0,1.0,207
40.81893,-73.95417,1.0,1.0,202
40.63417,-73.97541,1.0,0.0,31
40.69317,-73.93003,3.0,0.0,45
40.66433,-73.93383,4.0,0.0,40
40.80486,-73.9656,1.0,0.0,200
40.68998,-73.93058,1.0,1.0,150
40.6832,-73.98736,1.0,0.0,110
40.74144,-73.99984,1.0,1.0,299
40.73707,-74.00524,1.0,0.0,150
40.75047,-73.88216,2.0,0.0,89
40.66249,-73.95841,1.0,1.0,90
40.64813,-73.9589,1.0,1.0,90
40.70141,-73.90291,2.0,1.0,170
40.69541,-73.90785,4.0,2.0,28
40.82289,-73.9511,1.0,1.0,78
40.65394,-73.92777,1.0,1.0,150
40.73463,-73.99796,1.0,1.0,215
40.80307,-73.946,1.0,1.0,169
40.68891,-73.93663,1.0,1.0,200
40.75532,-73.8206,2.0,0.0,41
40.73354,-74.00549,1.0,1.0,250
40.74462,-73.95521,1.0,1.0,80
40.80084,-73.94514,4.0,2.0,35
40.69696,-73.93577,2.0,0.0,80
40.69475,-73.91507,5.0,0.0,50
40.73409,-73.98703,1.0,1.0,125
40.76147,-73.98589,327.0,1.0,177
40.76643,-73.96181,1.0,1.0,115
40.8608,-73.9281,1.0,1.0,87
40.70419,-73.75116,1.0,0.0,25
40.72609,-74.00035,1.0,1.0,250
40.69446,-73.9543,1.0,1.0,250
40.65961,-73.96177,1.0,1.0,100
40.71515,-73.88392,4.0,1.0,115
40.6886,-73.91209,1.0,1.0,150
40.60754,-73.95297,1.0,1.0,45
40.73697,-73.92478,4.0,1.0,149
40.796,-73.94863,1.0,1.0,265
40.74547,-73.93184,1.0,0.0,60
40.72176,-73.99424,1.0,1.0,180
40.71483,-73.99801,1.0,2.0,53
40.70306,-73.92526,1.0,1.0,110
40.6582,-73.95688,1.0,1.0,90
40.75436,-73.88534,2.0,0.0,50
40.77711,-73.95059,1.0,1.0,219
40.69026,-73.90689,1.0,0.0,80
40.76564,-73.98759,1.0,1.0,195
40.72514,-73.9896,1.0,1.0,300
40.745,-73.97942,232.0,1.0,237
40.67025,-73.93558,1.0,1.0,99
40.75024,-73.88409,1.0,1.0,200
40.71545,-73.94383,2.0,1.0,99
40.84328,-73.88173,1.0,0.0,79
40.7228,-73.99799,2.0,0.0,99
40.7286,-73.97952,2.0,0.0,69
40.80743,-73.95663,1.0,0.0,165
40.57762,-73.96051,1.0,1.0,99
40.76261,-73.99143,1.0,1.0,300
40.82811,-73.94372,3.0,0.0,49
40.70753,-73.9534,1.0,1.0,126
40.72942,-73.95291,1.0,1.0,120
40.6747,-73.98245,1.0,0.0,125
40.71462,-73.96309,1.0,1.0,179
40.69262,-73.97245,1.0,1.0,175
40.71151,-73.94396,1.0,0.0,63
40.80272,-73.95564,1.0,0.0,60
40.76676,-73.95753,1.0,1.0,160
40.69798,-73.99344,1.0,1.0,275
40.7328,-74.00306,1.0,1.0,280
40.71563,-73.94085,1.0,0.0,59
40.71449,-73.9874,1.0,0.0,89
40.6808,-73.93092,1.0,1.0,160
40.70044,-73.93472,1.0,1.0,150
40.73307,-73.91995,3.0,2.0,30
40.82042,-73.95256,2.0,0.0,65
40.76574,-73.95915,1.0,0.0,80
40.66719,-73.98957,1.0,1.0,250
40.68944,-73.95089,1.0,0.0,50
40.74265,-73.8231,5.0,0.0,50
40.76303,-73.98894,1.0,1.0,149
40.82862,-73.93832,2.0,1.0,85
40.76178,-73.96653,3.0,0.0,129
40.76672,-73.96111,1.0,1.0,129
40.76296,-73.92571,1.0,0.0,75
40.73887,-74.00342,1.0,0.0,120
40.76234,-73.99036,1.0,0.0,160
40.71354,-73.96183,3.0,0.0,75
40.72145,-73.97881,1.0,0.0,75
40.73754,-73.7913,3.0,0.0,60
40.73943,-73.87475,3.0,0.0,45
40.70944,-73.9492,1.0,1.0,100
40.68268,-73.84977,4.0,1.0,149
40.74494,-73.89255,4.0,1.0,150
40.68599,-73.98826,2.0,1.0,300
40.68398,-73.94101,3.0,1.0,90
40.76394,-73.99448,1.0,1.0,100
40.70874,-73.93818,2.0,0.0,60
40.67326,-73.95367,4.0,2.0,24
40.68235,-73.96128,1.0,1.0,200
40.87066,-73.88227,1.0,0.0,56
40.67933,-73.96912,1.0,1.0,100
40.76156,-73.99342,1.0,1.0,150
40.80177,-73.9571,1.0,1.0,115
40.71846,-73.98727,1.0,0.0,150
40.59868,-73.99202,2.0,1.0,148
40.7635,-73.9878,1.0,1.0,145
40.7459,-73.97607,1.0,0.0,170
40.76543,-73.97929,1.0,1.0,275
40.71957,-73.99573,91.0,1.0,175
40.8265,-73.87045,1.0,1.0,103
40.66789,-73.79197,1.0,1.0,62
40.74481,-73.91671,4.0,0.0,139
40.78413,-73.97779,1.0,0.0,94
40.77585,-73.95881,1.0,1.0,179
40.74912,-73.98007,1.0,1.0,145
40.78462,-73.97273,1.0,1.0,150
40.70746,-73.92054,1.0,0.0,150
40.68445,-73.92662,2.0,1.0,160
40.70512,-73.9348,2.0,1.0,149
40.75918,-73.93299,1.0,1.0,120
40.77828,-73.9764,1.0,1.0,165
40.66564,-73.98465,1.0,1.0,145
40.67726,-73.95573,1.0,1.0,140
40.76501,-73.95862,1.0,1.0,146
40.65465,-73.96158,1.0,1.0,225
40.66178,-73.9505,1.0,1.0,175
40.69073,-73.95965,1.0,0.0,75
40.81813,-73.9398,1.0,0.0,75
40.68923,-73.91946,3.0,0.0,50
40.68369,-73.92336,1.0,0.0,150
40.68581,-73.99586,2.0,0.0,80
40.58087,-73.95974,1.0,0.0,45
40.668,-73.98702,1.0,0.0,120
40.68574,-73.79008,2.0,0.0,50
40.82153,-73.95512,2.0,0.0,52
40.6733,-73.91235,1.0,1.0,87
40.82561,-73.9446,1.0,0.0,50
40.7466,-73.89176,1.0,1.0,150
40.61249,-73.96018,4.0,2.0,32
40.81098,-73.94278,103.0,0.0,52
40.69095,-73.95861,1.0,1.0,160
40.79492,-73.94087,2.0,0.0,84
40.76219,-73.9237,1.0,0.0,60
40.71967,-73.9643,1.0,1.0,149
40.7859,-73.9723,2.0,1.0,300
40.83344,-73.94442,1.0,0.0,65
40.79558,-73.96242,2.0,0.0,182
40.75195,-73.97191,1.0,0.0,260
40.75125,-73.93807,1.0,1.0,195
40.80903,-73.92143,1.0,1.0,125
40.74652,-73.97637,1.0,0.0,125
40.76326,-73.95967,1.0,1.0,149
40.74769,-73.93938,1.0,1.0,180
40.63436,-73.96126,1.0,1.0,90
40.76952,-73.95688,1.0,1.0,125
40.76457,-73.98766,2.0,1.0,269
40.70786,-73.95022,1.0,0.0,70
40.73041,-73.95601,1.0,1.0,120
40.68914,-73.97853,1.0,1.0,325
40.68138,-73.87736,1.0,0.0,35
40.67006,-73.9553,2.0,0.0,70
40.68326,-73.98004,1.0,1.0,182
40.80715,-73.93834,10.0,0.0,50
40.68601,-73.91167,1.0,0.0,65
40.76625,-73.91946,1.0,1.0,160
40.75714,-73.96748,1.0,0.0,90
40.72999,-73.98764,1.0,0.0,180
40.67758,-73.98519,1.0,0.0,59
40.69216,-73.95714,1.0,0.0,40
40.72243,-74.00027,1.0,0.0,80
40.68034,-73.93991,1.0,1.0,87
40.72612,-73.99494,1.0,1.0,325
40.61605,-73.94549,1.0,1.0,155
40.87699,-73.85366,2.0,1.0,87
40.72153,-73.88753,1.0,1.0,79
40.68697,-73.94506,1.0,1.0,99
40.76606,-73.99077,3.0,0.0,99
40.72146,-73.98279,1.0,0.0,100
40.80264,-73.95921,1.0,0.0,175
40.80351,-73.95648,2.0,0.0,95
40.77746,-73.95043,33.0,1.0,135
40.76226,-73.99519,1.0,1.0,175
40.68865,-73.9081,1.0,1.0,145
40.84631,-73.91641,1.0,1.0,150
40.68641,-73.912,3.0,0.0,50
40.82151,-73.94516,1.0,1.0,155
40.80549,-73.95595,1.0,0.0,67
40.66616,-73.99009,1.0,1.0,150
40.72481,-73.98216,1.0,0.0,125
40.73846,-73.92273,1.0,0.0,60
40.72152,-73.94945,1.0,1.0,100
40.72485,-73.98349,1.0,0.0,95
40.83144,-73.86639,3.0,0.0,38
40.72901,-73.98621,1.0,1.0,250
40.7182,-73.95763,1.0,1.0,145
40.64552,-73.97824,1.0,0.0,40
40.70457,-74.00952,2.0,0.0,124
40.83086,-73.94478,1.0,0.0,35
40.63976,-73.96419,4.0,0.0,40
40.74604,-73.9217,3.0,1.0,120
40.70701,-74.0151,1.0,1.0,114
40.67875,-73.90704,1.0,1.0,160
40.77639,-73.84392,1.0,0.0,80
40.79732,-73.94873,1.0,0.0,47
40.76169,-73.76813,1.0,0.0,70
40.70904,-73.9398,2.0,0.0,95
40.80228,-73.93903,4.0,2.0,30
40.707,-73.82684,1.0,0.0,70
40.7289,-73.98091,1.0,1.0,175
40.68774,-73.9155,1.0,1.0,110
40.75247,-73.97305,1.0,1.0,153
40.72948,-74.00961,87.0,1.0,195
40.69171,-73.98145,1.0,1.0,198
40.68714,-73.99283,2.0,0.0,114
40.76156,-73.98749,1.0,1.0,160
40.63886,-73.95228,1.0,0.0,80
40.68124,-73.9189,1.0,0.0,61
40.72074,-73.9432,8.0,1.0,90
40.72624,-73.99018,1.0,0.0,100
40.68939,-73.95418,1.0,0.0,58
40.71431,-73.99142,2.0,1.0,250
40.69347,-73.955,2.0,1.0,126
40.75258,-73.97111,12.0,0.0,134
40.69821,-73.91559,1.0,0.0,45
40.74601,-73.97823,1.0,1.0,200
40.67898,-73.95725,1.0,1.0,150
40.71207,-73.95784,1.0,1.0,122
40.71992,-73.96029,2.0,1.0,250
40.70198,-73.91571,1.0,1.0,95
40.76718,-73.95715,5.0,0.0,80
40.7167,-73.73473,1.0,0.0,35
40.84709,-73.93525,1.0,0.0,65
40.69024,-73.92197,2.0,0.0,65
40.7099,-73.95779,1.0,1.0,144
40.58484,-73.94022,2.0,0.0,70
40.70827,-73.94133,1.0,0.0,40
40.71133,-74.00676,1.0,1.0,220
40.72332,-73.97985,1.0,0.0,57
40.72884,-73.98517,1.0,1.0,125
40.78406,-73.95294,1.0,0.0,94
40.7929,-73.94108,1.0,0.0,83
40.69364,-73.78025,2.0,1.0,100
40.68634,-73.96117,1.0,1.0,150
40.68846,-73.90847,1.0,0.0,45
40.77008,-73.87442,3.0,1.0,128
40.76258,-73.96252,1.0,0.0,150
40.76171,-73.98728,1.0,1.0,177
40.68947,-73.91544,5.0,0.0,45
40.76267,-73.98557,15.0,0.0,100
40.7228,-73.94538,1.0,0.0,90
40.61182,-73.95436,1.0,1.0,100
40.73308,-74.00456,1.0,1.0,157
40.72344,-73.99592,1.0,1.0,225
40.70249,-73.93025,1.0,1.0,80
40.76516,-73.99205,1.0,0.0,180
40.71279,-73.99445,1.0,1.0,111
40.82302,-73.94259,4.0,1.0,220
40.59607,-73.75911,1.0,1.0,100
40.70121,-73.91986,4.0,0.0,85
40.68967,-73.9366,2.0,1.0,175
40.70013,-73.90077,1.0,0.0,45
40.65944,-73.98898,1.0,1.0,160
40.86541,-73.92106,1.0,0.0,75
40.72854,-73.98118,1.0,0.0,100
40.79591,-73.94801,2.0,0.0,108
40.66505,-73.95445,2.0,0.0,50
40.69611,-73.97542,25.0,0.0,48
40.66736,-73.98773,1.0,0.0,140
40.70922,-73.95232,1.0,0.0,64
40.75241,-73.97081,12.0,1.0,199
40.63277,-74.09562,2.0,1.0,106
40.76708,-73.98295,1.0,0.0,270
40.79387,-73.94202,1.0,1.0,125
40.70438,-74.00894,1.0,0.0,100
40.70039,-73.92867,1.0,0.0,145
40.67628,-73.95422,3.0,0.0,55
40.67792,-73.92347,2.0,0.0,50
40.72126,-73.93961,2.0,0.0,126
40.67075,-73.9447,1.0,0.0,60
40.6788,-73.92722,3.0,0.0,43
40.76438,-73.99482,1.0,1.0,125
40.79401,-73.9639,1.0,1.0,228
40.69509,-73.9367,1.0,1.0,75
40.69979,-73.92261,2.0,1.0,115
40.70885,-73.95349,1.0,0.0,50
40.58449,-73.94132,1.0,1.0,179
40.75973,-73.99574,232.0,1.0,291
40.6027,-73.9486,1.0,1.0,179
40.66586,-73.95128,4.0,0.0,55
40.61708,-73.95559,1.0,1.0,120
40.70328,-73.98314,1.0,1.0,170
40.71853,-73.96415,1.0,1.0,220
40.69999,-73.93863,1.0,1.0,125
40.68452,-73.91614,1.0,1.0,99
40.76387,-73.9809,1.0,0.0,150
40.71348,-73.93748,3.0,0.0,85
40.73052,-73.95568,1.0,0.0,91
40.68804,-73.92279,1.0,0.0,110
40.68558,-73.98065,1.0,0.0,65
40.79467,-73.96923,1.0,1.0,135
40.78339,-73.98003,2.0,1.0,250
40.8339,-73.9383,1.0,1.0,75
40.68371,-73.9405,1.0,1.0,160
40.72778,-74.0086,1.0,1.0,162
40.71932,-73.95649,2.0,1.0,249
40.68564,-73.94508,3.0,0.0,60
40.77572,-73.9339,2.0,1.0,150
40.67754,-73.96163,1.0,0.0,64
40.74432,-73.87123,103.0,0.0,37
40.70945,-73.83132,4.0,0.0,59
40.69402,-73.92378,1.0,1.0,154
40.66258,-73.95205,2.0,1.0,115
40.76509,-73.91026,1.0,1.0,135
40.6326,-74.09099,3.0,1.0,199
40.74897,-73.9968,19.0,1.0,93
40.74572,-73.87556,1.0,0.0,50
40.80392,-73.94685,3.0,0.0,75
40.8199,-73.9281,1.0,1.0,110
40.76159,-73.99824,2.0,0.0,69
40.64129,-73.91316,2.0,1.0,130
40.76174,-73.96366,49.0,1.0,160
40.70609,-73.92828,3.0,0.0,91
40.70517,-73.94288,3.0,0.0,125
40.71559,-73.96385,1.0,1.0,220
40.77287,-73.95292,1.0,1.0,300
40.79009,-73.94741,1.0,0.0,97
40.74785,-73.96967,1.0,0.0,195
40.63849,-74.02028,4.0,0.0,40
40.71369,-73.96626,1.0,1.0,109
40.80473,-73.9532,1.0,1.0,259
40.77857,-73.84408,2.0,1.0,65
40.74307,-73.98386,1.0,1.0,170
40.68437,-73.98654,1.0,1.0,130
40.71232,-74.00689,2.0,1.0,185
40.82532,-73.94992,1.0,0.0,55
40.7609,-73.92288,1.0,1.0,100
40.71797,-73.96628,2.0,0.0,140
40.76576,-73.98383,1.0,0.0,145
40.72652,-74.00032,1.0,1.0,245
40.85488,-73.93194,1.0,1.0,125
40.72191,-73.99472,2.0,1.0,120
40.7726,-73.92298,1.0,1.0,180
40.76923,-73.91855,1.0,1.0,79
40.80144,-73.94463,1.0,0.0,180
40.74444,-73.97174,1.0,2.0,115
40.70517,-73.91703,3.0,1.0,120
40.71588,-73.99099,2.0,1.0,135
